day,os,version,downloads
2017-08-13,src,3.2.2,6
2017-08-13,src,3.3.2,1
2017-08-13,osx,2.13.1,1
2017-08-13,win,2.11.1,1
2017-08-13,osx,3.4.0,2
2017-08-13,osx,3.3.3,27
2017-08-13,src,3.2.3,1
2017-08-13,src,3.4.1,35
2017-08-13,win,3.4.0,3
2017-08-13,src,3.4.0,1
2017-08-13,win,3.4.1,776
2017-08-13,osx,2.12.0,1
2017-08-13,osx,3.4.1,174
2017-08-13,osx,2.10.1,1
2017-08-13,win,2.11.0,3
2017-08-13,win,3.3.3,4
2017-08-13,osx,latest,15
2017-08-13,src,2.9.0,1
2017-08-13,osx,3.3.1,1
2017-08-13,osx,2.11.0,1
2017-08-13,src,3.1.1,2
2017-08-13,win,3.4.1patched,1
2017-08-13,win,3.2.3,1
2017-08-13,src,2.11.1,1
2017-08-14,osx,2.15.3,1
2017-08-14,win,3.4.0,13
2017-08-14,osx,3.0.3,1
2017-08-14,osx,3.0.1,1
2017-08-14,osx,2.15.1,1
2017-08-14,src,3.1.1,4
2017-08-14,osx,latest,36
2017-08-14,src,3.4.1,76
2017-08-14,win,2.2.0,1
2017-08-14,win,3.4.1,1506
2017-08-14,osx,3.4.1,282
2017-08-14,src,3.4.0,2
2017-08-14,osx,3.0.0,1
2017-08-14,src,3.2.2,11
2017-08-14,win,3.3.3,42
2017-08-14,win,3.2.2,1
2017-08-14,src,3.0.3,3
2017-08-14,src,3.3.0,2
2017-08-14,osx,2.15.2,1
2017-08-14,win,3.2.1,1
2017-08-14,win,3.2.5,2
2017-08-14,win,3.3.2,3
2017-08-14,win,3.4.1patched,3
2017-08-14,src,latest,1
2017-08-14,win,3.1.1,1
2017-08-14,src,3.2.3,6
2017-08-14,src,3.2.5,3
2017-08-14,osx,3.1.3,1
2017-08-14,osx,3.3.3,46
2017-08-14,src,3.3.2,189
2017-08-14,src,3.3.1,1
2017-08-14,osx,3.2.1,7
2017-08-14,src,3.2.4,1
2017-08-14,src,3.3.3,4
2017-08-14,win,3.0.0,1
2017-08-14,osx,3.1.0,1
2017-08-14,win,3.2.0,1
2017-08-15,src,3.1.3,2
2017-08-15,win,3.3.3,24
2017-08-15,src,3.0.0,1
2017-08-15,src,latest,1
2017-08-15,osx,3.2.3,1
2017-08-15,src,3.0.3,3
2017-08-15,src,3.1.2,5
2017-08-15,src,3.3.2,44
2017-08-15,win,3.3.2,1
2017-08-15,osx,3.3.2,1
2017-08-15,win,3.4.1patched,1
2017-08-15,win,3.4.0,8
2017-08-15,src,3.2.2,6
2017-08-15,osx,3.4.0,2
2017-08-15,win,3.2.5,1
2017-08-15,win,3.3.1,6
2017-08-15,src,3.2.5,1
2017-08-15,src,3.3.0,1
2017-08-15,src,2.12.1,1
2017-08-15,win,3.4.1,1392
2017-08-15,NA,3.4.1patched,1
2017-08-15,osx,2.15.1,1
2017-08-15,src,3.3.3,4
2017-08-15,src,3.3.1,4
2017-08-15,osx,2.13.1,1
2017-08-15,src,3.1.1,1
2017-08-15,osx,latest,20
2017-08-15,osx,3.3.3,30
2017-08-15,osx,3.2.1,4
2017-08-15,osx,3.4.1,225
2017-08-15,osx,3.1.0,1
2017-08-15,src,3.4.1,69
2017-08-15,src,3.4.0,1
2017-08-16,src,3.0.3,2
2017-08-16,src,3.1.2,2
2017-08-16,win,3.3.2,1
2017-08-16,osx,3.3.2,1
2017-08-16,osx,2.12.0,1
2017-08-16,win,3.2.2,1
2017-08-16,osx,2.10.1,1
2017-08-16,osx,2.13.0,1
2017-08-16,src,3.4.0,2
2017-08-16,osx,3.2.1,5
2017-08-16,win,3.3.3,45
2017-08-16,src,3.2.2,9
2017-08-16,osx,3.0.2,1
2017-08-16,src,3.0.2,1
2017-08-16,src,2.0.1,1
2017-08-16,osx,3.2.4,1
2017-08-16,src,3.3.2,50
2017-08-16,win,3.1.1,1
2017-08-16,src,3.2.5,2
2017-08-16,osx,2.13.2,1
2017-08-16,osx,latest,35
2017-08-16,src,3.3.3,2
2017-08-16,src,3.3.0,1
2017-08-16,osx,3.4.1,296
2017-08-16,src,3.1.1,4
2017-08-16,win,3.4.0,8
2017-08-16,src,3.2.1,1
2017-08-16,win,3.3.1,2
2017-08-16,osx,3.3.3,41
2017-08-16,win,3.4.1,1433
2017-08-16,osx,3.4.0,4
2017-08-16,NA,latest,5
2017-08-16,osx,2.15.3,1
2017-08-16,src,3.4.1,120
2017-08-16,osx,2.10.0,1
2017-08-17,osx,3.0.2,1
2017-08-17,osx,2.14.2,1
2017-08-17,win,devel,2
2017-08-17,osx,2.15.3,1
2017-08-17,src,3.3.1,4
2017-08-17,osx,3.2.1,12
2017-08-17,osx,3.2.3,3
2017-08-17,osx,3.1.3,3
2017-08-17,osx,2.12.2,1
2017-08-17,osx,3.2.4,2
2017-08-17,osx,2.13.0,1
2017-08-17,osx,3.3.2,1
2017-08-17,win,3.3.2,1
2017-08-17,osx,3.1.1,2
2017-08-17,win,2.11.0,1
2017-08-17,src,3.2.2,12
2017-08-17,osx,3.2.2,1
2017-08-17,osx,2.15.2,1
2017-08-17,osx,2.13.1,2
2017-08-17,win,3.2.5,1
2017-08-17,win,3.4.1patched,1
2017-08-17,src,3.3.3,4
2017-08-17,osx,3.3.3,49
2017-08-17,osx,3.1.0,2
2017-08-17,osx,2.14.0,1
2017-08-17,win,3.2.2,2
2017-08-17,src,2.1.1,1
2017-08-17,src,3.4.1,132
2017-08-17,osx,2.11.1,1
2017-08-17,src,3.1.0,1
2017-08-17,osx,3.2.0,1
2017-08-17,osx,2.10.0,1
2017-08-17,osx,3.0.0,1
2017-08-17,src,3.4.0,3
2017-08-17,src,3.3.2,41
2017-08-17,osx,2.13.2,1
2017-08-17,win,3.4.0,3
2017-08-17,osx,2.10.1,1
2017-08-17,osx,2.12.0,1
2017-08-17,win,3.3.3,25
2017-08-17,osx,3.4.1,316
2017-08-17,src,3.0.0,1
2017-08-17,src,3.1.1,5
2017-08-17,src,3.3.0,1
2017-08-17,osx,3.4.0,5
2017-08-17,osx,3.1.2,2
2017-08-17,osx,2.15.1,2
2017-08-17,win,3.4.1,1471
2017-08-17,osx,2.12.1,1
2017-08-17,osx,2.15.0,1
2017-08-17,osx,3.3.1,2
2017-08-17,osx,latest,41
2017-08-17,src,3.1.2,2
2017-08-17,osx,3.0.1,1
2017-08-17,src,2.0.0,1
2017-08-17,src,3.2.4,1
2017-08-17,osx,2.11.0,2
2017-08-17,src,3.2.5,2
2017-08-17,osx,3.3.0,1
2017-08-17,osx,3.0.3,1
2017-08-17,osx,2.14.1,1
2017-08-18,win,3.4.1,1318
2017-08-18,osx,latest,10
2017-08-18,src,3.2.4,4
2017-08-18,win,3.3.3,32
2017-08-18,src,2.11.1,1
2017-08-18,win,3.2.3,1
2017-08-18,osx,3.3.3,37
2017-08-18,src,latest,1
2017-08-18,win,3.1.0,1
2017-08-18,src,3.2.0,4
2017-08-18,win,3.4.0,8
2017-08-18,src,3.4.1,194
2017-08-18,src,3.1.1,1
2017-08-18,win,3.4.1patched,1
2017-08-18,src,3.3.3,1
2017-08-18,src,3.4.0,8
2017-08-18,src,2.7.1,1
2017-08-18,osx,2.12.0,1
2017-08-18,src,3.0.0,1
2017-08-18,src,3.1.3,1
2017-08-18,src,3.2.3,4
2017-08-18,NA,3.4.1,1
2017-08-18,osx,3.2.1,3
2017-08-18,osx,3.4.1,238
2017-08-18,win,3.2.0,1
2017-08-18,osx,3.4.0,2
2017-08-18,src,3.3.2,19
2017-08-18,src,3.3.1,4
2017-08-18,src,3.2.2,23
2017-08-19,osx,3.2.4,1
2017-08-19,osx,3.3.0,1
2017-08-19,src,3.2.2,9
2017-08-19,osx,3.2.0,1
2017-08-19,osx,3.4.1,175
2017-08-19,win,3.4.1,789
2017-08-19,osx,2.10.0,1
2017-08-19,src,2.11.1,8
2017-08-19,osx,3.2.1,4
2017-08-19,src,3.1.2,2
2017-08-19,osx,latest,15
2017-08-19,src,3.4.1,103
2017-08-19,osx,3.2.2,1
2017-08-19,osx,2.15.1,1
2017-08-19,src,3.4.0,3
2017-08-19,win,3.4.0,4
2017-08-19,osx,3.1.0,2
2017-08-19,win,3.3.3,4
2017-08-19,osx,3.3.3,26
2017-08-19,src,3.3.2,8
2017-08-19,osx,3.3.2,1
2017-08-20,src,3.2.2,8
2017-08-20,osx,3.0.0,2
2017-08-20,win,3.4.1,766
2017-08-20,osx,3.0.2,1
2017-08-20,src,3.4.0,2
2017-08-20,win,3.2.0,1
2017-08-20,src,2.15.0,3
2017-08-20,osx,3.4.0,2
2017-08-20,src,3.2.1,1
2017-08-20,win,3.3.3,18
2017-08-20,src,3.3.2,4
2017-08-20,osx,3.3.3,22
2017-08-20,src,3.3.3,1
2017-08-20,src,2.12.0,1
2017-08-20,src,3.0.3,1
2017-08-20,osx,3.4.1,153
2017-08-20,win,3.4.1patched,1
2017-08-20,osx,3.1.3,1
2017-08-20,src,3.4.1,112
2017-08-20,win,2.11.1,1
2017-08-20,src,3.1.3,1
2017-08-20,src,3.2.3,1
2017-08-20,osx,3.2.1,5
2017-08-20,src,3.1.2,1
2017-08-20,win,3.4.0,3
2017-08-20,osx,latest,4
2017-08-21,osx,2.15.3,1
2017-08-21,osx,2.13.0,1
2017-08-21,src,3.1.2,5
2017-08-21,src,3.2.5,1
2017-08-21,osx,3.2.1,6
2017-08-21,src,3.4.0,1
2017-08-21,osx,3.3.0,1
2017-08-21,src,3.0.3,4
2017-08-21,osx,2.10.0,1
2017-08-21,win,3.4.0,5
2017-08-21,win,3.2.5,1
2017-08-21,osx,2.10.1,1
2017-08-21,win,devel,1
2017-08-21,osx,3.0.0,1
2017-08-21,src,3.1.1,4
2017-08-21,src,3.2.0,1
2017-08-21,src,2.4.0,1
2017-08-21,win,3.3.3,23
2017-08-21,win,3.4.1,1538
2017-08-21,src,2.11.1,2
2017-08-21,osx,3.4.1,276
2017-08-21,win,2.11.0,4
2017-08-21,src,3.1.3,1
2017-08-21,win,3.3.1,1
2017-08-21,osx,3.1.0,1
2017-08-21,osx,latest,46
2017-08-21,osx,2.13.2,1
2017-08-21,src,3.3.2,12
2017-08-21,osx,3.3.3,27
2017-08-21,src,3.4.1,118
2017-08-21,src,3.2.3,11
2017-08-21,NA,latest,4
2017-08-21,osx,3.4.0,5
2017-08-21,src,3.2.2,13
2017-08-21,src,3.2.1,1
2017-08-22,NA,3.4.1patched,1
2017-08-22,osx,latest,87
2017-08-22,NA,latest,2
2017-08-22,win,3.4.1,1686
2017-08-22,src,3.2.1,2
2017-08-22,src,3.2.3,7
2017-08-22,win,3.3.2,6
2017-08-22,win,2.11.1,3
2017-08-22,osx,3.3.3,60
2017-08-22,src,3.3.2,10
2017-08-22,src,3.2.2,18
2017-08-22,osx,3.4.0,7
2017-08-22,win,3.4.1patched,4
2017-08-22,src,3.1.1,7
2017-08-22,src,3.2.0,3
2017-08-22,win,3.4.0,8
2017-08-22,src,2.9.2,1
2017-08-22,win,3.3.0,3
2017-08-22,win,2.13.1,2
2017-08-22,win,3.2.5,25
2017-08-22,src,2.11.1,1
2017-08-22,win,3.3.1,1
2017-08-22,win,3.2.4revised,13
2017-08-22,src,latest,2
2017-08-22,win,3.0.1,1
2017-08-22,win,3.3.3,30
2017-08-22,osx,3.2.1,8
2017-08-22,osx,3.4.1,424
2017-08-22,src,3.3.3,2
2017-08-22,src,3.4.1,100
2017-08-22,osx,3.1.3,2
2017-08-22,src,3.4.0,5
2017-08-22,win,2.12.2,1
2017-08-22,osx,2.11.1,2
2017-08-23,osx,3.4.1,520
2017-08-23,win,3.1.3,3
2017-08-23,osx,3.1.1,2
2017-08-23,osx,2.12.2,1
2017-08-23,win,3.4.1,1812
2017-08-23,osx,3.2.1,20
2017-08-23,src,latest,1
2017-08-23,src,3.3.0,1
2017-08-23,src,3.2.5,4
2017-08-23,osx,3.0.2,1
2017-08-23,src,3.3.2,57
2017-08-23,src,3.2.2,15
2017-08-23,win,3.1.0,1
2017-08-23,osx,3.4.0,6
2017-08-23,osx,latest,53
2017-08-23,win,3.4.0,15
2017-08-23,win,3.3.3,83
2017-08-23,src,3.4.1,118
2017-08-23,src,3.2.3,2
2017-08-23,src,2.1.1,1
2017-08-23,osx,3.3.0,1
2017-08-23,src,2.15.3,1
2017-08-23,win,3.2.2,1
2017-08-23,osx,3.0.0,1
2017-08-23,win,2.13.1,2
2017-08-23,win,3.3.0,3
2017-08-23,osx,3.3.3,71
2017-08-23,osx,3.0.3,1
2017-08-23,win,2.15.3,5
2017-08-23,win,2.11.1,1
2017-08-23,win,2.9.1,1
2017-08-23,osx,2.12.0,1
2017-08-23,win,3.2.4revised,15
2017-08-23,win,3.3.2,16
2017-08-23,win,3.4.1patched,7
2017-08-23,src,3.1.1,3
2017-08-23,NA,latest,10
2017-08-23,osx,3.1.0,2
2017-08-23,src,3.4.0,3
2017-08-23,win,3.2.5,20
2017-08-24,osx,3.3.3,80
2017-08-24,win,2.11.1,1
2017-08-24,win,2.15.2,1
2017-08-24,src,2.11.0,1
2017-08-24,win,3.2.4revised,27
2017-08-24,src,3.1.2,1
2017-08-24,win,3.3.3,89
2017-08-24,win,3.4.1patched,1
2017-08-24,win,3.2.5,29
2017-08-24,src,3.1.1,4
2017-08-24,win,3.3.1,1
2017-08-24,src,3.2.3,1
2017-08-24,src,3.0.3,1
2017-08-24,win,3.2.1,4
2017-08-24,osx,3.0.0,1
2017-08-24,win,3.1.3,5
2017-08-24,osx,3.4.1,535
2017-08-24,osx,2.13.0,1
2017-08-24,osx,2.15.3,1
2017-08-24,win,3.4.1,1672
2017-08-24,osx,3.2.1,14
2017-08-24,win,3.0.2,2
2017-08-24,win,2.15.1,2
2017-08-24,osx,3.3.2,1
2017-08-24,src,3.3.3,3
2017-08-24,win,3.0.3,1
2017-08-24,src,3.4.0,1
2017-08-24,src,2.15.0,3
2017-08-24,osx,3.1.3,1
2017-08-24,win,3.1.2,3
2017-08-24,src,3.3.2,71
2017-08-24,osx,3.0.2,1
2017-08-24,src,2.15.3,1
2017-08-24,win,2.15.3,1
2017-08-24,win,2.12.2,1
2017-08-24,src,3.2.2,16
2017-08-24,win,3.0.0,1
2017-08-24,src,3.4.1,90
2017-08-24,win,3.3.2,30
2017-08-24,osx,latest,37
2017-08-24,win,3.2.2,1
2017-08-24,win,3.0.1,1
2017-08-24,win,3.4.0,18
2017-08-24,NA,latest,36
2017-08-24,src,3.3.0,2
2017-08-24,osx,3.4.0,7
2017-08-24,win,3.1.0,2
2017-08-24,win,3.3.0,2
2017-08-25,win,3.3.0,6
2017-08-25,osx,latest,51
2017-08-25,win,2.15.1,2
2017-08-25,src,3.3.1,9
2017-08-25,win,2.15.0,5
2017-08-25,src,latest,1
2017-08-25,osx,3.3.3,54
2017-08-25,NA,latest,13
2017-08-25,win,2.13.1,3
2017-08-25,win,2.9.2,1
2017-08-25,osx,3.4.1,386
2017-08-25,win,3.3.3,84
2017-08-25,win,3.4.1patched,2
2017-08-25,osx,3.0.3,1
2017-08-25,win,2.14.2,1
2017-08-25,win,2.10.0,1
2017-08-25,win,3.1.0,2
2017-08-25,src,3.3.0,3
2017-08-25,win,3.0.0,1
2017-08-25,src,3.4.1,93
2017-08-25,win,2.12.0,2
2017-08-25,osx,2.10.1,1
2017-08-25,osx,3.0.2,1
2017-08-25,osx,2.10.0,1
2017-08-25,osx,3.1.0,3
2017-08-25,osx,3.2.0,1
2017-08-25,osx,2.15.3,1
2017-08-25,src,3.1.1,1
2017-08-25,win,2.10.1,1
2017-08-25,win,3.3.2,35
2017-08-25,win,2.15.3,6
2017-08-25,win,3.2.4revised,22
2017-08-25,src,3.0.3,1
2017-08-25,osx,3.3.0,1
2017-08-25,src,3.2.2,16
2017-08-25,src,2.9.1,1
2017-08-25,osx,3.4.0,3
2017-08-25,win,2.3.1,1
2017-08-25,win,3.4.1,1485
2017-08-25,win,3.2.2,3
2017-08-25,win,3.3.1,3
2017-08-25,osx,3.2.1,5
2017-08-25,win,3.2.3,1
2017-08-25,src,3.4.0,1
2017-08-25,src,3.3.3,1
2017-08-25,win,3.2.5,24
2017-08-25,osx,2.11.1,1
2017-08-25,osx,3.2.4,1
2017-08-25,win,3.2.1,3
2017-08-25,win,2.12.1,4
2017-08-25,win,2.4.1,2
2017-08-25,win,3.2.0,1
2017-08-25,src,3.2.5,3
2017-08-25,src,3.2.0,1
2017-08-25,win,3.0.2,1
2017-08-25,src,2.2.1,1
2017-08-25,win,3.1.3,10
2017-08-25,src,3.3.2,24
2017-08-25,win,3.4.0,29
2017-08-25,win,3.1.2,10
2017-08-25,win,2.14.1,1
2017-08-25,osx,3.3.2,1
2017-08-25,win,3.0.1,3
2017-08-26,win,3.3.3,85
2017-08-26,win,2.12.2,1
2017-08-26,win,3.2.5,10
2017-08-26,win,2.15.0,2
2017-08-26,win,3.4.1,768
2017-08-26,osx,3.4.0,1
2017-08-26,src,3.4.1,48
2017-08-26,win,2.4.1,1
2017-08-26,win,3.0.3,2
2017-08-26,win,2.15.2,1
2017-08-26,win,2.12.1,1
2017-08-26,osx,2.13.0,1
2017-08-26,win,3.1.0,3
2017-08-26,win,2.14.1,1
2017-08-26,win,3.0.2,1
2017-08-26,win,3.1.2,9
2017-08-26,win,3.3.2,40
2017-08-26,src,3.2.1,2
2017-08-26,src,2.13.2,1
2017-08-26,osx,2.13.2,1
2017-08-26,win,3.0.1,1
2017-08-26,osx,3.3.3,25
2017-08-26,win,2.11.1,1
2017-08-26,src,3.2.2,8
2017-08-26,src,latest,3
2017-08-26,src,3.3.2,1
2017-08-26,osx,latest,24
2017-08-26,osx,3.2.1,4
2017-08-26,win,2.5.0,1
2017-08-26,osx,3.4.1,214
2017-08-26,win,3.3.1,1
2017-08-26,src,3.0.3,1
2017-08-26,win,3.2.3,1
2017-08-26,NA,latest,4
2017-08-26,win,2.13.1,3
2017-08-26,src,2.3.1,1
2017-08-26,win,3.1.3,17
2017-08-26,osx,2.12.1,1
2017-08-26,win,3.2.2,1
2017-08-26,win,3.2.4revised,26
2017-08-26,win,2.15.3,1
2017-08-26,win,3.4.0,12
2017-08-26,win,3.3.0,7
2017-08-27,win,2.15.3,3
2017-08-27,win,3.2.4revised,15
2017-08-27,src,3.1.1,4
2017-08-27,win,3.0.1,5
2017-08-27,osx,3.2.1,5
2017-08-27,NA,latest,1
2017-08-27,src,3.3.2,3
2017-08-27,osx,3.2.0,1
2017-08-27,osx,2.11.1,2
2017-08-27,src,2.10.1,1
2017-08-27,src,3.1.3,4
2017-08-27,win,3.4.1,838
2017-08-27,src,2.2.0,1
2017-08-27,src,3.2.5,6
2017-08-27,win,2.4.1,1
2017-08-27,osx,3.3.1,1
2017-08-27,win,devel,5
2017-08-27,src,3.3.3,2
2017-08-27,src,3.2.4,5
2017-08-27,src,3.2.0,3
2017-08-27,src,3.3.0,2
2017-08-27,osx,3.4.1,241
2017-08-27,osx,3.3.3,46
2017-08-27,win,3.0.0,4
2017-08-27,src,3.0.1,2
2017-08-27,src,3.4.0,2
2017-08-27,win,3.3.1,1
2017-08-27,win,3.2.5,20
2017-08-27,src,3.2.1,2
2017-08-27,NA,3.3.3,1
2017-08-27,win,3.1.0,3
2017-08-27,src,3.2.2,9
2017-08-27,src,3.0.3,3
2017-08-27,src,3.2.3,2
2017-08-27,win,3.0.2,1
2017-08-27,win,3.3.0,3
2017-08-27,win,2.11.1,1
2017-08-27,win,3.1.3,9
2017-08-27,win,3.3.2,27
2017-08-27,win,3.1.2,3
2017-08-27,src,3.1.0,2
2017-08-27,win,3.4.1patched,5
2017-08-27,src,3.4.1,46
2017-08-27,src,3.3.1,2
2017-08-27,osx,latest,9
2017-08-27,src,3.1.2,3
2017-08-27,win,3.4.0,15
2017-08-27,src,3.0.0,3
2017-08-27,win,2.8.1,1
2017-08-27,win,2.15.0,5
2017-08-27,win,2.15.2,2
2017-08-27,src,3.0.2,2
2017-08-27,win,3.3.3,61
2017-08-27,osx,3.4.0,4
2017-08-28,win,2.12.1,1
2017-08-28,win,2.14.0,1
2017-08-28,win,3.1.2,6
2017-08-28,src,3.3.2,14
2017-08-28,osx,3.4.1,493
2017-08-28,src,3.4.0,2
2017-08-28,osx,3.2.2,1
2017-08-28,win,2.2.1pat,1
2017-08-28,win,3.3.0,32
2017-08-28,win,3.4.1,1923
2017-08-28,win,2.12.2,2
2017-08-28,src,3.2.1,1
2017-08-28,win,3.3.2,85
2017-08-28,win,3.2.3,2
2017-08-28,win,2.15.3,9
2017-08-28,osx,3.2.1,14
2017-08-28,src,2.0.1,1
2017-08-28,win,3.0.1,6
2017-08-28,win,2.15.2,2
2017-08-28,osx,3.1.0,2
2017-08-28,src,latest,1
2017-08-28,osx,3.3.3,48
2017-08-28,src,3.4.1,95
2017-08-28,win,2.10.0,1
2017-08-28,src,3.0.3,2
2017-08-28,win,devel,7
2017-08-28,osx,2.11.1,1
2017-08-28,win,3.2.0,6
2017-08-28,src,3.1.2,3
2017-08-28,src,3.2.5,1
2017-08-28,src,3.3.1,1
2017-08-28,win,3.2.5,41
2017-08-28,src,3.2.2,9
2017-08-28,osx,3.4.0,4
2017-08-28,src,3.3.0,1
2017-08-28,win,2.2.1,1
2017-08-28,win,2.15.0,8
2017-08-28,win,2.15.1,1
2017-08-28,win,2.14.2,1
2017-08-28,win,3.3.3,166
2017-08-28,win,3.1.0,17
2017-08-28,src,2.12.2,1
2017-08-28,win,3.4.1patched,3
2017-08-28,win,3.0.2,1
2017-08-28,src,3.1.3,1
2017-08-28,src,3.1.0,1
2017-08-28,win,2.13.1,1
2017-08-28,win,2.14.1,1
2017-08-28,win,3.0.3,6
2017-08-28,win,3.2.4revised,76
2017-08-28,win,2.3.1,1
2017-08-28,win,3.0.0,9
2017-08-28,src,2.15.3,1
2017-08-28,src,3.2.4,1
2017-08-28,win,3.1.3,3
2017-08-28,src,3.1.1,19
2017-08-28,NA,latest,10
2017-08-28,win,3.4.0,57
2017-08-28,win,3.3.1,6
2017-08-28,win,2.11.1,3
2017-08-28,osx,latest,20
2017-08-29,src,3.2.3,1
2017-08-29,osx,3.0.2,1
2017-08-29,win,2.15.0,5
2017-08-29,src,3.3.3,5
2017-08-29,src,3.4.0,1
2017-08-29,win,3.0.2,2
2017-08-29,win,2.9.1,2
2017-08-29,win,2.11.1,8
2017-08-29,win,3.2.5,58
2017-08-29,win,3.1.3,16
2017-08-29,win,3.3.0,29
2017-08-29,src,3.2.0,1
2017-08-29,win,3.3.3,166
2017-08-29,win,2.13.1,2
2017-08-29,win,2.6.2,1
2017-08-29,src,3.2.5,2
2017-08-29,src,3.3.1,2
2017-08-29,win,3.0.3,20
2017-08-29,src,3.0.1,1
2017-08-29,src,3.3.2,9
2017-08-29,win,3.4.1patched,3
2017-08-29,win,2.15.1,2
2017-08-29,win,3.4.1,1969
2017-08-29,osx,latest,33
2017-08-29,src,3.1.1,7
2017-08-29,win,2.5.0,2
2017-08-29,src,3.4.1,107
2017-08-29,win,2.15.2,6
2017-08-29,src,3.0.2,1
2017-08-29,src,3.0.3,7
2017-08-29,osx,3.1.3,2
2017-08-29,win,2.15.3,4
2017-08-29,src,3.1.2,1
2017-08-29,win,3.1.0,4
2017-08-29,win,3.1.2,13
2017-08-29,win,3.3.2,75
2017-08-29,osx,2.11.1,1
2017-08-29,osx,3.3.3,94
2017-08-29,win,3.0.0,6
2017-08-29,osx,3.2.4,1
2017-08-29,src,3.2.4,1
2017-08-29,osx,3.4.1,673
2017-08-29,src,2.13.2,1
2017-08-29,win,3.2.4revised,40
2017-08-29,osx,3.2.1,21
2017-08-29,src,3.2.1,1
2017-08-29,win,3.0.1,4
2017-08-29,win,3.4.0,53
2017-08-29,src,3.2.2,13
2017-08-29,osx,3.4.0,5
2017-08-29,win,3.3.1,2
2017-08-29,src,2.15.1,1
2017-08-30,osx,3.2.0,1
2017-08-30,win,3.3.3,117
2017-08-30,win,3.4.1,1917
2017-08-30,osx,3.2.3,1
2017-08-30,osx,2.15.0,2
2017-08-30,src,2.13.1,1
2017-08-30,osx,3.2.1,17
2017-08-30,osx,3.4.1,601
2017-08-30,osx,2.14.2,1
2017-08-30,win,3.4.0,57
2017-08-30,src,3.3.3,3
2017-08-30,osx,3.0.3,2
2017-08-30,src,3.4.1,104
2017-08-30,src,3.2.3,2
2017-08-30,src,3.2.5,1
2017-08-30,osx,2.15.2,1
2017-08-30,win,2.7.1,1
2017-08-30,osx,3.0.2,1
2017-08-30,osx,latest,28
2017-08-30,osx,2.11.1,4
2017-08-30,win,2.4.0,1
2017-08-30,win,3.2.4revised,4
2017-08-30,win,2.15.3,5
2017-08-30,win,3.0.3,18
2017-08-30,osx,2.13.0,1
2017-08-30,win,devel,4
2017-08-30,osx,2.13.1,1
2017-08-30,src,2.10.1,1
2017-08-30,win,2.13.1,3
2017-08-30,osx,3.3.3,107
2017-08-30,osx,2.13.2,1
2017-08-30,src,3.2.1,2
2017-08-30,win,2.12.2,3
2017-08-30,osx,3.0.1,1
2017-08-30,osx,2.14.0,1
2017-08-30,src,3.1.2,5
2017-08-30,osx,2.12.2,1
2017-08-30,win,3.2.5,37
2017-08-30,win,3.1.3,11
2017-08-30,osx,3.1.1,2
2017-08-30,src,3.3.1,5
2017-08-30,osx,3.1.0,3
2017-08-30,osx,3.3.2,1
2017-08-30,win,2.13.2,1
2017-08-30,src,3.1.1,6
2017-08-30,osx,2.12.1,1
2017-08-30,src,3.4.0,4
2017-08-30,win,3.3.2,44
2017-08-30,NA,latest,10
2017-08-30,win,2.11.1,5
2017-08-30,win,3.1.2,10
2017-08-30,src,3.0.3,4
2017-08-30,osx,2.15.1,2
2017-08-30,osx,2.12.0,3
2017-08-30,osx,3.0.0,2
2017-08-30,osx,3.1.2,2
2017-08-30,src,3.2.0,2
2017-08-30,osx,2.15.3,3
2017-08-30,win,3.3.1,5
2017-08-30,osx,2.11.0,2
2017-08-30,osx,2.10.1,2
2017-08-30,osx,3.3.0,2
2017-08-30,osx,2.10.0,3
2017-08-30,win,3.3.0,20
2017-08-30,win,3.0.0,22
2017-08-30,osx,3.1.3,5
2017-08-30,win,3.0.2,1
2017-08-30,src,2.1.1,1
2017-08-30,osx,3.4.0,13
2017-08-30,src,3.2.2,11
2017-08-30,win,3.1.0,2
2017-08-30,osx,3.3.1,1
2017-08-30,win,2.8.1,2
2017-08-30,src,3.3.2,6
2017-08-30,win,3.0.1,15
2017-08-30,osx,3.2.4,2
2017-08-30,osx,2.14.1,1
2017-08-30,win,2.15.2,4
2017-08-31,win,3.3.3,156
2017-08-31,win,2.15.2,8
2017-08-31,win,2.12.2,3
2017-08-31,osx,3.3.0,1
2017-08-31,win,2.8.1,1
2017-08-31,src,3.2.3,3
2017-08-31,win,3.4.0,51
2017-08-31,src,3.2.2,13
2017-08-31,win,2.7.0,2
2017-08-31,win,3.0.1,4
2017-08-31,win,3.4.1patched,4
2017-08-31,osx,3.2.0,1
2017-08-31,win,3.0.3,9
2017-08-31,src,3.4.1,96
2017-08-31,win,3.2.5,51
2017-08-31,win,2.10.1,1
2017-08-31,src,3.3.0,1
2017-08-31,src,3.3.1,1
2017-08-31,osx,3.4.0,5
2017-08-31,src,2.15.2,1
2017-08-31,src,3.3.3,1
2017-08-31,win,3.1.0,4
2017-08-31,win,2.15.3,5
2017-08-31,src,2.15.3,1
2017-08-31,osx,2.13.2,1
2017-08-31,win,3.4.1,1753
2017-08-31,osx,3.3.3,92
2017-08-31,osx,3.2.1,14
2017-08-31,win,2.5.0,1
2017-08-31,win,3.2.2,1
2017-08-31,src,3.4.0,6
2017-08-31,osx,3.0.3,1
2017-08-31,src,3.1.1,5
2017-08-31,src,3.3.2,10
2017-08-31,win,2.11.1,4
2017-08-31,win,2.4.0,1
2017-08-31,win,3.3.2,56
