day,os,version,downloads
2016-04-02,osx,latest,24
2016-04-02,src,2.4.0,1
2016-04-02,win,devel,12
2016-04-02,win,3.2.3,5
2016-04-02,win,3.2.4,2
2016-04-02,win,3.2.4revised,792
2016-04-02,src,3.2.2,1
2016-04-02,src,3.1.2,3
2016-04-02,win,2.15.3,1
2016-04-02,src,3.2.3,2
2016-04-02,osx,3.1.2,1
2016-04-02,osx,2.13.2,1
2016-04-02,osx,3.2.1,14
2016-04-02,osx,2.13.1,1
2016-04-03,src,2.3.0,1
2016-04-03,win,3.2.3,2
2016-04-03,osx,3.2.4,193
2016-04-03,osx,2.12.1,1
2016-04-03,osx,3.1.3,1
2016-04-03,src,3.1.1,1
2016-04-03,win,2.11.1,1
2016-04-03,osx,2.11.0,1
2016-04-03,src,2.15.0,1
2016-04-03,src,3.2.3,1
2016-04-03,src,3.0.1,2
2016-04-03,osx,2.13.0,1
2016-04-03,win,devel,13
2016-04-03,src,3.2.2,2
2016-04-03,win,2.15.0,1
2016-04-03,osx,2.11.1,1
2016-04-03,osx,3.2.1,15
2016-04-03,src,3.2.1,1
2016-04-03,osx,3.2.3,1
2016-04-03,osx,latest,26
2016-04-03,win,3.2.4,17
2016-04-03,win,3.2.4revised,832
2016-04-03,src,3.2.4,67
2016-04-04,osx,latest,15
2016-04-04,osx,3.1.1,2
2016-04-04,win,devel,7
2016-04-04,src,3.1.2,3
2016-04-04,osx,3.2.3,1
2016-04-04,src,3.0.3,1
2016-04-04,src,3.2.3,8
2016-04-04,src,3.2.2,3
2016-04-04,win,3.2.4revised,1496
2016-04-04,win,3.2.4,7
2016-04-04,osx,3.2.1,16
2016-04-04,osx,3.2.2,1
2016-04-04,osx,3.2.4,291
2016-04-04,src,3.0.1,1
2016-04-04,win,3.1.0,1
2016-04-04,win,3.2.2,1
2016-04-04,src,3.1.1,4
2016-04-04,src,3.2.4,95
2016-04-04,osx,3.1.2,1
2016-04-04,win,3.2.4patched,1
2016-04-04,win,3.2.3,3
2016-04-04,src,2.15.3,3
2016-04-04,win,3.3.0beta,2
2016-04-05,src,3.0.2,2
2016-04-05,osx,3.1.3,1
2016-04-05,win,2.15.2,1
2016-04-05,src,3.0.3,6
2016-04-05,osx,3.2.3,4
2016-04-05,win,3.2.4patched,1
2016-04-05,src,latest,1
2016-04-05,src,3.2.4,118
2016-04-05,src,3.1.1,3
2016-04-05,osx,3.2.1,20
2016-04-05,win,devel,11
2016-04-05,osx,3.2.4,294
2016-04-05,osx,latest,10
2016-04-05,osx,2.14.2,1
2016-04-05,src,3.2.0,1
2016-04-05,win,3.2.3,5
2016-04-05,win,3.3.0beta,2
2016-04-05,osx,3.1.2,1
2016-04-05,win,3.2.4,2
2016-04-05,win,3.2.4revised,1599
2016-04-05,src,3.2.3,4
2016-04-05,src,3.2.2,2
2016-04-05,src,3.1.2,2
2016-04-06,osx,3.2.1,24
2016-04-06,src,3.2.4,114
2016-04-06,osx,3.2.4,295
2016-04-06,win,3.2.0,1
2016-04-06,src,3.2.3,9
2016-04-06,src,3.2.2,9
2016-04-06,osx,3.2.3,1
2016-04-06,src,3.1.2,2
2016-04-06,src,3.0.3,2
2016-04-06,win,3.1.0,3
2016-04-06,src,3.0.0,1
2016-04-06,osx,3.2.2,1
2016-04-06,win,3.2.4,4
2016-04-06,win,3.3.0beta,6
2016-04-06,osx,3.0.2,1
2016-04-06,win,3.2.4revised,1481
2016-04-06,win,3.1.3,1
2016-04-06,osx,2.15.3,1
2016-04-06,win,devel,11
2016-04-06,win,3.2.3,7
2016-04-06,osx,latest,12
2016-04-06,win,2.9.0,1
2016-04-06,win,3.2.2,1
2016-04-06,osx,3.1.3,1
2016-04-06,src,latest,2
2016-04-06,src,3.1.1,12
2016-04-07,src,3.2.1,2
2016-04-07,win,3.3.0beta,1
2016-04-07,osx,3.2.1,23
2016-04-07,osx,3.1.0,2
2016-04-07,win,3.2.1,1
2016-04-07,src,3.2.4,87
2016-04-07,osx,3.0.0,1
2016-04-07,win,3.2.3,7
2016-04-07,src,latest,3
2016-04-07,osx,3.2.0,1
2016-04-07,osx,latest,16
2016-04-07,src,3.1.2,13
2016-04-07,src,3.1.1,3
2016-04-07,win,devel,5
2016-04-07,src,2.12.1,1
2016-04-07,src,3.2.3,11
2016-04-07,src,3.2.2,8
2016-04-07,src,3.1.0,1
2016-04-07,osx,3.2.3,1
2016-04-07,win,3.2.4,5
2016-04-07,osx,3.2.4,272
2016-04-07,win,3.2.4revised,1435
2016-04-08,src,3.0.3,2
2016-04-08,src,latest,1
2016-04-08,win,3.3.0beta,1
2016-04-08,win,3.2.4patched,2
2016-04-08,src,2.15.2,1
2016-04-08,osx,3.2.4,220
2016-04-08,src,2.13.0,1
2016-04-08,src,3.2.1,1
2016-04-08,src,2.10.1,1
2016-04-08,src,3.0.2,2
2016-04-08,src,3.1.3,3
2016-04-08,src,3.2.2,8
2016-04-08,src,3.2.0,1
2016-04-08,win,3.2.3,2
2016-04-08,win,3.1.0,2
2016-04-08,osx,3.2.3,1
2016-04-08,win,devel,9
2016-04-08,win,3.2.4revised,1201
2016-04-08,src,3.2.3,16
2016-04-08,src,2.13.2,1
2016-04-08,osx,3.0.3,1
2016-04-08,osx,3.2.1,14
2016-04-08,src,3.1.2,3
2016-04-08,win,3.2.4,2
2016-04-08,src,3.2.4,95
2016-04-08,src,3.1.1,6
2016-04-08,osx,latest,22
2016-04-08,src,3.0.0,1
2016-04-09,osx,3.1.3,1
2016-04-09,src,3.2.3,27
2016-04-09,osx,3.2.4,199
2016-04-09,win,3.2.4,12
2016-04-09,osx,3.2.3,2
2016-04-09,osx,3.2.1,10
2016-04-09,win,3.2.3,6
2016-04-09,osx,2.15.1,1
2016-04-09,src,3.2.4,68
2016-04-09,osx,latest,10
2016-04-09,win,3.2.4revised,720
2016-04-09,src,3.1.2,2
2016-04-09,src,3.1.1,3
2016-04-09,win,3.2.4patched,1
2016-04-09,win,devel,16
2016-04-09,osx,3.0.2,1
2016-04-09,osx,2.11.0,1
2016-04-09,win,3.2.2,1
2016-04-09,src,3.2.2,3
2016-04-09,win,3.0.2,2
2016-04-09,win,3.1.3,1
2016-04-10,src,3.2.3,3
2016-04-10,win,3.2.3,6
2016-04-10,osx,3.1.3,1
2016-04-10,src,3.2.0,1
2016-04-10,osx,latest,8
2016-04-10,osx,3.2.1,5
2016-04-10,osx,2.15.1,2
2016-04-10,src,3.1.2,3
2016-04-10,osx,2.15.0,1
2016-04-10,osx,3.1.2,1
2016-04-10,osx,2.11.0,1
2016-04-10,osx,2.12.2,1
2016-04-10,win,3.2.4revised,771
2016-04-10,src,3.0.3,3
2016-04-10,win,3.3.0beta,2
2016-04-10,osx,3.2.0,2
2016-04-10,src,3.1.1,1
2016-04-10,osx,3.2.3,2
2016-04-10,win,3.2.4,2
2016-04-10,win,devel,2
2016-04-10,src,3.2.2,2
2016-04-10,osx,2.14.1,2
2016-04-10,osx,2.14.2,1
2016-04-10,osx,2.10.1,1
2016-04-10,osx,2.14.0,1
2016-04-10,osx,3.2.4,166
2016-04-10,src,3.2.4,62
2016-04-11,osx,3.2.3,1
2016-04-11,win,3.0.0,1
2016-04-11,src,3.1.3,2
2016-04-11,win,3.2.2,2
2016-04-11,win,devel,1
2016-04-11,osx,latest,28
2016-04-11,src,3.2.4,96
2016-04-11,win,3.1.3,3
2016-04-11,win,3.2.0,1
2016-04-11,src,3.2.2,4
2016-04-11,src,2.15.3,1
2016-04-11,win,3.2.4,5
2016-04-11,src,2.15.0,1
2016-04-11,win,3.2.4revised,1651
2016-04-11,osx,2.11.1,1
2016-04-11,win,3.1.0,3
2016-04-11,NA,3.2.4revised,1
2016-04-11,osx,2.10.0,1
2016-04-11,src,3.2.3,14
2016-04-11,win,3.2.1,1
2016-04-11,osx,2.10.1,1
2016-04-11,win,3.2.3,2
2016-04-11,src,3.1.1,8
2016-04-11,src,2.13.0,1
2016-04-11,src,3.2.1,3
2016-04-11,osx,3.0.2,1
2016-04-11,osx,2.14.0,1
2016-04-11,win,3.2.4patched,1
2016-04-11,osx,3.2.1,29
2016-04-11,osx,2.14.1,1
2016-04-11,win,2.15.1,1
2016-04-11,osx,3.2.4,242
2016-04-11,src,3.1.2,1
2016-04-11,src,3.0.0,1
2016-04-12,win,3.2.1,1
2016-04-12,osx,2.10.0,1
2016-04-12,src,3.2.3,15
2016-04-12,osx,3.2.0,1
2016-04-12,src,3.0.0,1
2016-04-12,osx,3.0.0,1
2016-04-12,src,3.1.2,9
2016-04-12,osx,3.2.3,1
2016-04-12,src,3.2.4,93
2016-04-12,osx,3.1.2,1
2016-04-12,osx,2.13.1,1
2016-04-12,osx,3.2.2,2
2016-04-12,src,3.2.1,8
2016-04-12,osx,3.1.3,2
2016-04-12,osx,2.11.0,1
2016-04-12,src,3.0.3,3
2016-04-12,src,3.2.0,1
2016-04-12,win,3.3.0beta,3
2016-04-12,src,2.3.1,1
2016-04-12,osx,3.2.1,26
2016-04-12,osx,3.1.1,1
2016-04-12,src,3.1.3,1
2016-04-12,win,3.1.0,1
2016-04-12,osx,3.2.4,291
2016-04-12,win,3.2.4revised,1435
2016-04-12,osx,latest,28
2016-04-12,src,3.2.2,7
2016-04-12,win,devel,1
2016-04-12,win,3.1.3,1
2016-04-12,src,3.0.2,1
2016-04-12,win,3.2.0,1
2016-04-12,win,3.1.2,1
2016-04-12,src,3.1.1,2
2016-04-12,win,3.2.3,5
2016-04-12,win,3.2.4,2
2016-04-12,win,3.2.2,5
2016-04-12,src,2.5.0,1
2016-04-13,win,3.3.0beta,1
2016-04-13,win,3.1.1,1
2016-04-13,osx,3.2.1,12
2016-04-13,win,3.2.4,4
2016-04-13,win,3.2.4revised,1348
2016-04-13,osx,3.0.1,1
2016-04-13,win,3.1.3,1
2016-04-13,win,3.2.3,4
2016-04-13,src,3.2.2,2
2016-04-13,win,devel,1
2016-04-13,src,3.1.1,11
2016-04-13,src,2.15.3,1
2016-04-13,osx,3.2.2,1
2016-04-13,src,3.2.3,12
2016-04-13,win,3.2.0,1
2016-04-13,osx,3.1.0,2
2016-04-13,osx,3.2.4,254
2016-04-13,src,latest,1
2016-04-13,osx,latest,33
2016-04-13,src,3.1.2,6
2016-04-13,src,3.0.3,2
2016-04-13,src,2.15.0,1
2016-04-13,src,2.12.0,1
2016-04-13,src,3.2.1,6
2016-04-13,osx,3.1.1,1
2016-04-13,src,3.2.4,94
2016-04-14,win,3.2.2,2
2016-04-14,osx,2.14.1,1
2016-04-14,osx,3.1.0,2
2016-04-14,osx,2.15.2,1
2016-04-14,win,3.2.4revised,1283
2016-04-14,osx,2.15.0,1
2016-04-14,osx,2.12.2,1
2016-04-14,osx,2.13.0,2
2016-04-14,osx,2.13.1,1
2016-04-14,src,2.15.3,1
2016-04-14,osx,2.14.0,1
2016-04-14,osx,latest,20
2016-04-14,osx,2.10.1,1
2016-04-14,osx,2.13.2,1
2016-04-14,osx,3.0.1,2
2016-04-14,osx,2.12.0,2
2016-04-14,osx,2.14.2,2
2016-04-14,osx,3.0.0,1
2016-04-14,osx,3.1.1,2
2016-04-14,win,3.2.0,1
2016-04-14,osx,2.11.1,1
2016-04-14,osx,3.0.3,3
2016-04-14,osx,3.2.0,1
2016-04-14,src,3.2.0,1
2016-04-14,osx,3.2.1,26
2016-04-14,src,3.2.4,92
2016-04-14,osx,3.1.3,3
2016-04-14,src,3.2.3,12
2016-04-14,osx,2.12.1,1
2016-04-14,win,3.3.0beta,1
2016-04-14,win,devel,12
2016-04-14,win,3.0.3,2
2016-04-14,osx,2.10.0,1
2016-04-14,osx,3.0.2,1
2016-04-14,osx,2.15.3,1
2016-04-14,osx,3.2.3,4
2016-04-14,src,3.1.0,1
2016-04-14,src,3.1.2,2
2016-04-14,osx,3.2.4,251
2016-04-14,win,3.2.4patched,1
2016-04-14,src,3.2.5,13
2016-04-14,win,3.2.3,11
2016-04-14,src,3.2.2,4
2016-04-14,osx,2.11.0,2
2016-04-14,osx,3.1.2,2
2016-04-14,osx,3.2.2,1
2016-04-14,win,3.2.4,11
2016-04-14,osx,2.15.1,4
2016-04-15,src,3.0.3,6
2016-04-15,src,2.15.1,1
2016-04-15,osx,3.2.2,1
2016-04-15,osx,3.1.0,1
2016-04-15,win,3.2.4revised,190
2016-04-15,src,3.1.1,1
2016-04-15,src,3.1.2,1
2016-04-15,osx,2.15.3,1
2016-04-15,win,3.3.0beta,3
2016-04-15,src,3.2.3,1
2016-04-15,win,3.2.4patched,1
2016-04-15,win,devel,9
2016-04-15,win,3.0.3,1
2016-04-15,win,3.2.5,1180
2016-04-15,src,2.1.1,1
2016-04-15,src,3.2.1,1
2016-04-15,osx,3.2.4,255
2016-04-15,win,release.exe,1
2016-04-15,osx,2.15.0,1
2016-04-15,src,3.2.4,78
2016-04-15,win,3.2.2,1
2016-04-15,src,3.2.5,6
2016-04-15,win,3.2.0,1
2016-04-15,osx,3.2.1,13
2016-04-15,osx,2.13.1,1
2016-04-15,win,3.2.3,2
2016-04-15,src,3.2.2,8
2016-04-15,osx,latest,52
2016-04-15,win,3.2.4,9
2016-04-15,win,3.2.1,1
2016-04-15,win,3.1.1,1
2016-04-15,osx,3.0.2,1
2016-04-16,src,3.2.1,2
2016-04-16,osx,3.0.3,1
2016-04-16,src,2.8.0,1
2016-04-16,win,3.2.4revised,9
2016-04-16,win,3.2.3,1
2016-04-16,win,3.1.2,1
2016-04-16,src,2.4.0,1
2016-04-16,win,3.1.0,1
2016-04-16,win,3.2.5,960
2016-04-16,src,3.2.2,5
2016-04-16,src,2.15.3,2
2016-04-16,osx,2.10.1,2
2016-04-16,src,2.1.0,1
2016-04-16,osx,3.2.2,2
2016-04-16,osx,2.15.3,2
2016-04-16,osx,3.0.2,1
2016-04-16,src,3.2.4,35
2016-04-16,osx,2.15.2,2
2016-04-16,src,3.2.3,4
2016-04-16,osx,latest,24
2016-04-16,src,2.2.1,1
2016-04-16,win,3.2.4,4
2016-04-16,win,3.2.2,1
2016-04-16,src,2.3.0,1
2016-04-16,src,2.6.2,1
2016-04-16,win,3.0.3,1
2016-04-16,src,3.2.5,12
2016-04-16,src,3.0.3,2
2016-04-16,osx,3.2.1,11
2016-04-16,win,devel,8
2016-04-16,osx,3.2.4,170
2016-04-17,src,3.1.1,4
2016-04-17,osx,3.0.2,1
2016-04-17,osx,2.13.0,1
2016-04-17,win,3.3.0beta,4
2016-04-17,osx,3.2.1,15
2016-04-17,src,3.1.2,2
2016-04-17,win,3.2.5,993
2016-04-17,win,3.2.3,1
2016-04-17,osx,3.2.4,162
2016-04-17,src,3.2.3,3
2016-04-17,osx,2.12.0,1
2016-04-17,src,3.2.2,4
2016-04-17,src,2.14.1,2
2016-04-17,osx,3.0.1,1
2016-04-17,osx,3.0.3,1
2016-04-17,win,2.15.3,1
2016-04-17,osx,2.15.3,4
2016-04-17,src,2.15.1,1
2016-04-17,src,2.15.3,1
2016-04-17,osx,2.14.1,1
2016-04-17,src,3.2.4,42
2016-04-17,win,3.2.4revised,3
2016-04-17,src,3.2.5,18
2016-04-17,osx,3.1.0,2
2016-04-17,win,3.1.2,1
2016-04-17,src,3.2.0,1
2016-04-17,osx,latest,18
2016-04-17,osx,2.13.1,1
2016-04-17,osx,2.15.1,2
2016-04-17,win,devel,2
2016-04-17,osx,2.11.0,1
2016-04-17,osx,2.15.2,1
2016-04-17,osx,2.13.2,1
2016-04-18,osx,2.15.3,1
2016-04-18,win,3.2.4,1
2016-04-18,win,3.2.5,1693
2016-04-18,src,2.7.2,1
2016-04-18,osx,2.15.0,1
2016-04-18,src,3.1.2,5
2016-04-18,osx,3.2.3,1
2016-04-18,src,3.2.1,4
2016-04-18,osx,2.13.2,1
2016-04-18,win,3.1.1,1
2016-04-18,win,3.2.4revised,12
2016-04-18,src,2.5.0,1
2016-04-18,src,3.2.2,1
2016-04-18,osx,3.2.4,275
2016-04-18,src,2.15.1,3
2016-04-18,win,3.2.2,1
2016-04-18,osx,3.2.1,25
2016-04-18,src,2.9.2,1
2016-04-18,src,3.2.5,51
2016-04-18,osx,2.12.1,1
2016-04-18,src,3.2.3,2
2016-04-18,win,devel,8
2016-04-18,win,3.2.3,1
2016-04-18,src,3.1.3,1
2016-04-18,osx,2.15.2,2
2016-04-18,osx,latest,42
2016-04-18,src,3.2.4,49
2016-04-18,src,3.1.1,7
2016-04-18,src,2.11.1,1
2016-04-18,src,2.15.0,2
2016-04-18,src,3.0.3,1
2016-04-18,win,2.15.3,1
2016-04-18,src,2.15.3,2
2016-04-19,win,3.2.0,1
2016-04-19,win,3.2.5patched,1
2016-04-19,win,2.15.3,2
2016-04-19,src,3.2.1,5
2016-04-19,osx,2.13.2,1
2016-04-19,osx,2.13.0,1
2016-04-19,osx,3.1.1,2
2016-04-19,osx,3.2.0,1
2016-04-19,src,3.0.2,1
2016-04-19,win,3.1.2,1
2016-04-19,osx,2.15.3,1
2016-04-19,win,3.2.5,1637
2016-04-19,src,3.2.0,1
2016-04-19,src,3.1.1,5
2016-04-19,src,latest,1
2016-04-19,osx,3.2.2,1
2016-04-19,win,devel,3
2016-04-19,osx,2.14.0,1
2016-04-19,osx,latest,42
2016-04-19,osx,3.1.0,2
2016-04-19,win,3.2.2,1
2016-04-19,src,2.4.0,1
2016-04-19,osx,3.1.2,2
2016-04-19,osx,2.15.1,2
2016-04-19,win,release.exe,1
2016-04-19,win,3.2.4,2
2016-04-19,win,3.2.3,1
2016-04-19,osx,2.10.1,1
2016-04-19,osx,2.11.1,1
2016-04-19,src,3.2.2,1
2016-04-19,osx,2.12.2,1
2016-04-19,osx,2.14.2,1
2016-04-19,osx,2.12.0,1
2016-04-19,src,2.15.3,1
2016-04-19,osx,3.2.4,282
2016-04-19,src,3.2.3,2
2016-04-19,osx,2.12.1,1
2016-04-19,osx,3.1.3,3
2016-04-19,osx,3.0.2,1
2016-04-19,src,3.2.4,57
2016-04-19,src,3.2.5,46
2016-04-19,osx,2.13.1,1
2016-04-19,osx,3.0.3,2
2016-04-19,osx,2.10.0,1
2016-04-19,osx,3.2.1,25
2016-04-19,win,3.1.0,1
2016-04-19,win,3.3.0beta,5
2016-04-19,osx,2.15.0,1
2016-04-19,osx,3.0.0,1
2016-04-19,src,3.1.2,2
2016-04-19,osx,2.14.1,1
2016-04-19,osx,3.2.3,2
2016-04-19,osx,3.0.1,1
2016-04-19,osx,2.11.0,2
2016-04-19,osx,2.15.2,1
2016-04-19,win,3.2.4revised,37
2016-04-20,src,3.1.2,1
2016-04-20,osx,3.0.2,1
2016-04-20,osx,latest,23
2016-04-20,src,3.1.1,4
2016-04-20,src,3.2.3,4
2016-04-20,win,3.1.3,1
2016-04-20,win,3.2.4revised,16
2016-04-20,src,3.1.3,5
2016-04-20,win,2.11.0,2
2016-04-20,src,3.0.2,1
2016-04-20,win,3.2.5patched,2
2016-04-20,src,2.15.3,1
2016-04-20,win,devel,2
2016-04-20,osx,2.11.0,1
2016-04-20,osx,2.14.1,1
2016-04-20,win,3.2.0,1
2016-04-20,osx,3.0.0,1
2016-04-20,osx,3.2.4,283
2016-04-20,src,3.2.4,47
2016-04-20,osx,3.2.1,14
2016-04-20,win,3.2.4,5
2016-04-20,win,3.2.5,1645
2016-04-20,osx,2.12.1,1
2016-04-20,osx,2.15.3,2
2016-04-20,osx,2.11.1,1
2016-04-20,src,3.2.5,48
2016-04-20,win,release.exe,2
2016-04-21,win,3.2.2,1
2016-04-21,win,3.2.4,1
2016-04-21,src,3.2.5,43
2016-04-21,win,3.1.2,1
2016-04-21,src,2.2.1,1
2016-04-21,osx,latest,39
2016-04-21,osx,3.1.2,1
2016-04-21,src,latest,1
2016-04-21,win,3.2.0,1
2016-04-21,src,3.2.1,1
2016-04-21,src,3.2.3,7
2016-04-21,osx,3.2.4,289
2016-04-21,osx,3.0.3,2
2016-04-21,src,3.1.1,5
2016-04-21,osx,3.2.2,1
2016-04-21,src,2.15.3,1
2016-04-21,win,3.2.3,2
2016-04-21,win,3.0.0,2
2016-04-21,win,3.3.0beta,1
2016-04-21,win,3.2.5patched,1
2016-04-21,win,devel,1
2016-04-21,win,3.2.5,1691
2016-04-21,src,3.1.2,1
2016-04-21,osx,3.2.3,1
2016-04-21,win,3.2.4revised,22
2016-04-21,osx,3.1.3,1
2016-04-21,osx,2.13.1,1
2016-04-21,osx,3.0.1,1
2016-04-21,osx,3.2.1,30
2016-04-21,src,3.2.4,44
2016-04-22,src,3.0.3,2
2016-04-22,src,3.2.5,39
2016-04-22,osx,3.2.1,23
2016-04-22,NA,3.2.5,1
2016-04-22,osx,3.2.3,1
2016-04-22,osx,3.0.2,1
2016-04-22,osx,latest,25
2016-04-22,win,3.2.5,1310
2016-04-22,src,3.2.1,1
2016-04-22,win,devel,2
2016-04-22,win,3.3.0beta,8
2016-04-22,src,2.4.0,1
2016-04-22,src,3.2.3,8
2016-04-22,src,latest,2
2016-04-22,osx,3.2.2,2
2016-04-22,win,3.2.4revised,9
2016-04-22,src,3.2.4,32
2016-04-22,osx,3.2.4,255
2016-04-22,src,3.1.2,2
2016-04-22,src,3.1.1,3
2016-04-22,src,3.2.2,3
2016-04-23,src,2.13.2,1
2016-04-23,win,2.11.1,1
2016-04-23,osx,2.15.0,1
2016-04-23,src,3.2.3,2
2016-04-23,src,3.1.0,1
2016-04-23,win,2.12.2,1
2016-04-23,win,3.2.3,4
2016-04-23,win,3.2.5,965
2016-04-23,osx,3.2.2,1
2016-04-23,src,3.1.2,3
2016-04-23,src,3.2.2,2
2016-04-23,osx,3.2.4,159
2016-04-23,src,2.15.3,3
2016-04-23,osx,3.2.1,12
2016-04-23,win,3.2.4,5
2016-04-23,src,latest,1
2016-04-23,src,3.2.4,30
2016-04-23,win,devel,3
2016-04-23,src,2.9.0,1
2016-04-23,src,3.2.1,1
2016-04-23,win,3.2.4revised,10
2016-04-23,src,3.2.5,44
2016-04-23,src,2.15.2,1
2016-04-23,src,2.7.2,1
2016-04-23,osx,latest,30
2016-04-23,src,3.0.3,2
2016-04-24,osx,3.0.3,1
2016-04-24,src,2.11.1,1
2016-04-24,osx,3.2.1,8
2016-04-24,src,3.1.1,4
2016-04-24,win,3.2.4,1
2016-04-24,win,release.exe,1
2016-04-24,win,3.2.5patched,1
2016-04-24,osx,latest,34
2016-04-24,osx,3.2.4,145
2016-04-24,src,2.15.1,1
2016-04-24,src,latest,1
2016-04-24,src,2.8.1,1
2016-04-24,osx,2.12.2,1
2016-04-24,src,3.1.2,3
2016-04-24,src,3.2.4,31
2016-04-24,osx,2.15.3,1
2016-04-24,win,devel,12
2016-04-24,osx,3.2.2,1
2016-04-24,src,2.15.0,2
2016-04-24,src,3.2.3,2
2016-04-24,src,3.2.5,16
2016-04-24,win,3.2.4revised,7
2016-04-24,win,3.2.5,849
2016-04-24,win,3.0.2,3
2016-04-24,src,3.2.0,1
2016-04-25,win,3.2.5,1452
2016-04-25,src,3.2.0,1
2016-04-25,win,3.3.0beta,1
2016-04-25,src,3.2.1,3
2016-04-25,src,3.2.3,3
2016-04-25,osx,3.2.3,2
2016-04-25,src,3.2.4,37
2016-04-25,src,3.2.5,37
2016-04-25,win,devel,1
2016-04-25,osx,3.2.4,268
2016-04-25,src,3.1.2,2
2016-04-25,win,2.15.3,1
2016-04-25,src,3.1.1,3
2016-04-25,src,2.15.1,1
2016-04-25,osx,3.1.0,1
2016-04-25,win,3.1.1,3
2016-04-25,osx,3.2.1,13
2016-04-25,win,3.2.4,1
2016-04-25,win,3.2.4revised,15
2016-04-25,src,2.10.1,1
2016-04-25,src,2.13.2,1
2016-04-25,src,2.7.0,1
2016-04-25,osx,3.1.3,2
2016-04-25,osx,2.15.0,1
2016-04-25,win,release.exe,2
2016-04-25,osx,latest,41
2016-04-26,src,2.15.3,4
2016-04-26,src,2.12.0,2
2016-04-26,win,devel,9
2016-04-26,src,3.2.1,2
2016-04-26,src,2.7.1,1
2016-04-26,osx,latest,18
2016-04-26,src,latest,2
2016-04-26,src,3.1.1,5
2016-04-26,src,2.15.0,1
2016-04-26,osx,3.2.4,276
2016-04-26,win,3.2.5,1512
2016-04-26,osx,2.15.3,1
2016-04-26,osx,3.2.1,18
2016-04-26,src,3.2.0,2
2016-04-26,win,3.2.2,2
2016-04-26,src,3.0.1,1
2016-04-26,src,3.2.5,52
2016-04-26,osx,2.15.0,1
2016-04-26,win,3.1.0,1
2016-04-26,osx,3.2.2,4
2016-04-26,src,3.0.3,1
2016-04-26,src,3.2.3,3
2016-04-26,osx,3.2.3,2
2016-04-26,osx,2.15.1,1
2016-04-26,src,3.1.3,1
2016-04-26,osx,2.11.0,1
2016-04-26,src,3.2.2,8
2016-04-26,src,3.2.4,50
2016-04-26,win,3.2.4revised,9
2016-04-27,src,3.2.3,6
2016-04-27,osx,3.2.1,19
2016-04-27,src,3.1.0,1
2016-04-27,win,3.2.3,1
2016-04-27,osx,2.13.0,1
2016-04-27,osx,3.0.0,1
2016-04-27,src,3.2.4,29
2016-04-27,osx,latest,58
2016-04-27,osx,3.2.4,238
2016-04-27,win,3.2.4revised,5
2016-04-27,src,2.5.1,1
2016-04-27,src,3.2.2,4
2016-04-27,src,3.2.5,47
2016-04-27,win,3.1.1,1
2016-04-27,src,3.1.1,4
2016-04-27,src,3.0.3,1
2016-04-27,win,3.3.0rc,2
2016-04-27,win,3.2.5,1521
2016-04-27,win,devel,3
2016-04-27,src,3.1.2,11
2016-04-27,osx,3.2.3,1
2016-04-27,src,3.2.1,1
2016-04-27,src,2.5.0,1
2016-04-27,src,3.0.2,1
2016-04-27,win,3.1.0,2
2016-04-27,src,2.7.1,1
2016-04-27,win,2.15.3,1
2016-04-28,osx,2.10.1,1
2016-04-28,osx,3.2.2,1
2016-04-28,win,3.2.4,1
2016-04-28,win,3.2.2,3
2016-04-28,win,3.2.5patched,1
2016-04-28,osx,latest,83
2016-04-28,win,2.15.2,1
2016-04-28,win,3.2.4revised,2
2016-04-28,src,3.2.4,42
2016-04-28,win,2.15.3,1
2016-04-28,osx,3.1.0,1
2016-04-28,src,3.1.2,3
2016-04-28,osx,2.15.0,1
2016-04-28,src,3.2.0,1
2016-04-28,osx,3.2.4,268
2016-04-28,src,3.2.5,54
2016-04-28,win,devel,2
2016-04-28,osx,3.2.3,2
2016-04-28,src,3.0.3,1
2016-04-28,win,3.2.5,1437
2016-04-28,osx,3.1.2,1
2016-04-28,win,3.0.2,1
2016-04-28,src,3.0.2,1
2016-04-28,osx,3.2.1,31
2016-04-28,src,3.2.3,2
2016-04-28,src,3.1.1,4
2016-04-28,src,latest,2
2016-04-29,src,3.2.2,7
2016-04-29,osx,latest,20
2016-04-29,src,3.2.3,4
2016-04-29,win,3.1.0,1
2016-04-29,win,2.12.0,2
2016-04-29,src,3.2.4,30
2016-04-29,win,3.1.2,1
2016-04-29,osx,2.13.2,1
2016-04-29,win,3.2.4revised,1
2016-04-29,src,3.2.1,7
2016-04-29,win,3.3.0rc,10
2016-04-29,win,3.2.1,2
2016-04-29,win,devel,2
2016-04-29,win,3.2.3,1
2016-04-29,src,3.1.2,7
2016-04-29,src,3.2.5,39
2016-04-29,win,3.2.2,1
2016-04-29,src,3.1.3,1
2016-04-29,src,2.15.3,1
2016-04-29,win,3.2.5,1202
2016-04-29,osx,3.2.1,16
2016-04-29,src,3.0.0,2
2016-04-29,src,2.2.0,1
2016-04-29,src,3.1.1,3
2016-04-29,win,3.0.2,1
2016-04-29,win,3.2.0,1
2016-04-29,osx,3.2.4,202
2016-04-29,win,3.2.5patched,1
2016-04-29,src,2.15.2,1
2016-04-29,win,3.0.3,1
2016-04-30,osx,3.2.4,137
2016-04-30,src,latest,1
2016-04-30,src,3.1.1,1
2016-04-30,win,devel,1
2016-04-30,src,3.2.5,206
