day,os,version,downloads
2015-01-21,win,2.15.1,5
2015-01-21,osx,3.0.2,1
2015-01-21,osx,2.11.0,1
2015-01-21,win,3.0.3,7
2015-01-21,win,3.1.1,173
2015-01-21,win,3.1.2,2089
2015-01-21,win,2.13.1,1
2015-01-21,src,2.4.1,1
2015-01-21,win,2.5.0,1
2015-01-21,osx,2.15.3,1
2015-01-21,win,2.6.2,1
2015-01-21,win,2.9.0,1
2015-01-21,osx,2.10.1,1
2015-01-21,win,2.12.0,1
2015-01-21,win,2.13.2,1
2015-01-21,win,2.4.1,1
2015-01-21,win,2.15.3,2
2015-01-21,win,2.10.1,1
2015-01-21,src,3.1.1,5
2015-01-21,src,3.0.3,1
2015-01-21,win,2.12.2,1
2015-01-21,win,2.14.0,1
2015-01-21,osx,3.1.1,3
2015-01-21,win,2.4.0,1
2015-01-21,win,2.10.0,1
2015-01-21,win,2.5.1,1
2015-01-21,src,3.1.2,111
2015-01-21,win,2.7.2,1
2015-01-21,win,2.7.1,1
2015-01-21,win,2.15.2,1
2015-01-21,osx,latest,2
2015-01-21,NA,3.0.3,1
2015-01-21,src,2.14.2,1
2015-01-21,win,2.8.0,1
2015-01-21,win,2.13.0,1
2015-01-21,src,2.3.0,1
2015-01-21,win,3.1.0,7
2015-01-21,osx,3.1.0,2
2015-01-21,win,2.7.0,1
2015-01-21,win,2.11.1,4
2015-01-21,win,2.6.0,1
2015-01-21,src,latest,1
2015-01-21,win,2.3.1,1
2015-01-21,win,2.14.1,1
2015-01-21,src,2.15.0,2
2015-01-21,win,2.9.1,1
2015-01-21,win,2.3.0,1
2015-01-21,NA,3.1.2,4
2015-01-21,win,2.14.2,1
2015-01-21,win,2.2.1pat,1
2015-01-21,win,devel,3
2015-01-21,src,3.1.0,50
2015-01-21,win,2.15.0,1
2015-01-21,win,2.9.2,1
2015-01-21,src,2.2.0,1
2015-01-21,osx,2.11.1,1
2015-01-21,win,2.12.1,1
2015-01-21,win,2.11.0,2
2015-01-21,win,3.1.2patched,7
2015-01-21,win,3.0.0,9
2015-01-21,win,3.0.2,4
2015-01-21,osx,3.1.2,662
2015-01-21,win,3.0.1,11
2015-01-21,osx,3.0.3,3
2015-01-21,win,2.2.1,1
2015-01-21,win,2.6.1,1
2015-01-21,win,2.8.1,2
2015-01-21,win,2.2.0,1
2015-01-22,osx,3.0.3,1
2015-01-22,win,3.1.1,160
2015-01-22,src,3.1.2,121
2015-01-22,osx,3.1.0,2
2015-01-22,osx,3.0.1,1
2015-01-22,win,3.1.2patched,6
2015-01-22,osx,2.11.0,2
2015-01-22,src,3.1.0,49
2015-01-22,osx,3.1.2,579
2015-01-22,src,3.1.1,4
2015-01-22,win,3.1.2,1939
2015-01-22,osx,latest,3
2015-01-22,win,2.15.3,2
2015-01-22,src,3.0.3,2
2015-01-22,src,2.15.3,3
2015-01-22,src,2.5.1,2
2015-01-22,src,latest,2
2015-01-22,osx,2.12.1,1
2015-01-22,src,2.1.0,4
2015-01-22,NA,3.1.2,1
2015-01-22,src,2.15.0,3
2015-01-22,win,devel,1
2015-01-22,src,2.11.0,1
2015-01-22,osx,2.15.1,1
2015-01-22,win,3.0.3,3
2015-01-22,osx,3.1.1,3
2015-01-22,src,2.6.2,1
2015-01-23,src,2.7.0,1
2015-01-23,src,3.1.1,4
2015-01-23,osx,latest,3
2015-01-23,win,3.1.2patched,4
2015-01-23,osx,3.0.2,1
2015-01-23,osx,2.11.0,1
2015-01-23,src,2.2.1,1
2015-01-23,win,2.15.3,1
2015-01-23,win,3.1.2,1872
2015-01-23,win,2.12.2,1
2015-01-23,osx,3.1.1,2
2015-01-23,win,2.15.0,2
2015-01-23,src,3.1.2,94
2015-01-23,win,3.0.2,1
2015-01-23,osx,3.1.2,368
2015-01-23,win,3.1.0,2
2015-01-23,src,3.1.0,50
2015-01-23,src,latest,2
2015-01-23,win,release.exe,1
2015-01-23,src,3.0.2,1
2015-01-23,osx,2.14.0,1
2015-01-23,src,2.15.0,2
2015-01-23,osx,3.1.0,1
2015-01-23,win,devel,3
2015-01-23,NA,3.1.2,1
2015-01-23,win,2.8.1,1
2015-01-23,src,3.0.0,1
2015-01-23,win,3.1.1,155
2015-01-24,win,3.0.0,1
2015-01-24,src,3.1.0,48
2015-01-24,osx,latest,1
2015-01-24,win,3.1.2patched,3
2015-01-24,src,3.0.2,2
2015-01-24,src,3.1.1,2
2015-01-24,osx,3.1.2,213
2015-01-24,src,3.0.0,2
2015-01-24,win,3.1.0,2
2015-01-24,osx,2.15.1,1
2015-01-24,win,2.11.1,2
2015-01-24,osx,3.0.1,1
2015-01-24,osx,3.1.1,1
2015-01-24,src,latest,1
2015-01-24,win,3.1.2,1376
2015-01-24,src,3.1.2,51
2015-01-24,src,2.10.0,1
2015-01-24,NA,3.1.2,2
2015-01-24,win,3.1.1,301
2015-01-24,src,2.2.0,1
2015-01-25,src,3.1.0,51
2015-01-25,win,3.0.3,1
2015-01-25,src,3.1.1,5
2015-01-25,src,2.0.1,1
2015-01-25,src,2.15.0,3
2015-01-25,src,latest,2
2015-01-25,osx,3.1.0,1
2015-01-25,osx,2.15.0,1
2015-01-25,osx,3.1.2,268
2015-01-25,NA,3.1.2,6
2015-01-25,win,2.8.1,2
2015-01-25,win,3.0.0,3
2015-01-25,src,2.13.1,1
2015-01-25,win,2.6.2,1
2015-01-25,win,devel,2
2015-01-25,src,2.7.2,1
2015-01-25,osx,latest,1
2015-01-25,win,3.1.1,157
2015-01-25,src,2.8.0,1
2015-01-25,src,2.14.2,1
2015-01-25,src,3.1.2,54
2015-01-25,win,3.1.2patched,4
2015-01-25,src,2.15.2,1
2015-01-25,win,3.1.2,1351
2015-01-25,osx,2.14.0,1
2015-01-25,src,2.15.3,1
2015-01-25,win,3.1.0,4
2015-01-25,osx,3.0.3,1
2015-01-26,osx,2.13.1,1
2015-01-26,src,2.10.0,1
2015-01-26,src,2.13.0,1
2015-01-26,win,2.14.1,1
2015-01-26,win,2.2.0,1
2015-01-26,osx,latest,3
2015-01-26,win,3.1.2,2005
2015-01-26,win,3.1.1,159
2015-01-26,src,3.1.0,49
2015-01-26,osx,2.13.0,3
2015-01-26,osx,3.0.3,1
2015-01-26,win,3.1.2patched,6
2015-01-26,osx,3.1.0,1
2015-01-26,osx,2.11.0,1
2015-01-26,win,devel,1
2015-01-26,win,2.13.2,1
2015-01-26,win,3.1.0,3
2015-01-26,src,3.1.2,89
2015-01-26,osx,3.1.2,463
2015-01-26,src,2.15.2,1
2015-01-26,osx,3.0.2,1
2015-01-26,src,latest,1
2015-01-26,src,3.0.2,2
2015-01-26,osx,3.0.0,1
2015-01-26,osx,2.15.1,1
2015-01-26,src,2.12.1,1
2015-01-26,NA,3.1.2,3
2015-01-26,osx,2.15.3,5
2015-01-26,src,3.0.3,1
2015-01-26,src,2.1.1,2
2015-01-26,src,3.1.1,4
2015-01-27,win,3.0.1,5
2015-01-27,win,3.0.2,2
2015-01-27,NA,3.1.2,1
2015-01-27,src,2.2.0,1
2015-01-27,src,latest,1
2015-01-27,src,2.15.0,2
2015-01-27,win,2.15.3,1
2015-01-27,win,2.15.2,1
2015-01-27,src,3.1.1,4
2015-01-27,osx,3.1.2,546
2015-01-27,src,3.1.2,96
2015-01-27,win,3.1.2patched,5
2015-01-27,win,3.1.1,209
2015-01-27,osx,latest,2
2015-01-27,win,3.0.3,6
2015-01-27,osx,3.0.3,2
2015-01-27,osx,2.14.2,1
2015-01-27,src,2.8.1,1
2015-01-27,src,3.0.3,1
2015-01-27,win,2.13.2,2
2015-01-27,osx,3.1.1,1
2015-01-27,src,2.9.0,1
2015-01-27,src,2.15.3,2
2015-01-27,src,3.0.0,1
2015-01-27,win,2.7.2,1
2015-01-27,win,3.1.2,1922
2015-01-27,win,release.exe,2
2015-01-27,src,2.1.1,1
2015-01-27,src,3.1.0,57
2015-01-27,win,2.5.0,1
2015-01-28,win,3.1.1,157
2015-01-28,osx,3.0.0,3
2015-01-28,src,2.14.2,1
2015-01-28,src,3.1.1,6
2015-01-28,src,3.1.0,60
2015-01-28,src,3.0.0,2
2015-01-28,src,2.15.1,1
2015-01-28,win,2.15.3,2
2015-01-28,win,3.0.0,2
2015-01-28,src,3.0.3,3
2015-01-28,osx,3.1.1,3
2015-01-28,src,latest,1
2015-01-28,osx,3.0.1,1
2015-01-28,osx,3.0.3,7
2015-01-28,src,2.15.2,1
2015-01-28,win,3.1.2,2026
2015-01-28,win,3.0.3,1
2015-01-28,win,2.15.0,1
2015-01-28,src,3.0.1,3
2015-01-28,src,2.8.0,1
2015-01-28,win,3.1.2patched,5
2015-01-28,osx,3.0.2,1
2015-01-28,osx,2.10.1,1
2015-01-28,src,2.11.1,1
2015-01-28,osx,3.1.0,2
2015-01-28,osx,2.15.0,1
2015-01-28,win,3.0.2,3
2015-01-28,src,3.1.2,91
2015-01-28,NA,3.1.2,2
2015-01-28,src,2.9.1,1
2015-01-28,win,2.13.0,2
2015-01-28,src,3.0.2,1
2015-01-28,src,2.12.0,1
2015-01-28,win,2.13.1,1
2015-01-28,osx,2.15.1,2
2015-01-28,osx,latest,5
2015-01-28,win,2.10.0,1
2015-01-28,osx,3.1.2,471
2015-01-28,osx,2.15.3,2
2015-01-29,src,3.1.0,59
2015-01-29,src,2.15.3,1
2015-01-29,win,3.1.1,159
2015-01-29,src,2.10.1,1
2015-01-29,src,latest,2
2015-01-29,win,3.0.0,1
2015-01-29,src,3.0.1,1
2015-01-29,src,2.12.0,1
2015-01-29,osx,latest,10
2015-01-29,osx,2.15.1,1
2015-01-29,osx,3.0.1,1
2015-01-29,src,2.5.0,1
2015-01-29,win,2.11.1,1
2015-01-29,osx,3.0.0,3
2015-01-29,osx,3.0.3,1
2015-01-29,win,3.1.2patched,5
2015-01-29,win,3.0.3,2
2015-01-29,src,2.12.2,1
2015-01-29,src,2.10.0,2
2015-01-29,src,3.1.1,9
2015-01-29,win,3.1.2,1898
2015-01-29,osx,3.1.2,462
2015-01-29,osx,3.1.1,3
2015-01-29,win,3.1.0,4
2015-01-29,osx,2.15.3,1
2015-01-29,src,2.15.0,2
2015-01-29,win,2.15.2,2
2015-01-29,src,3.1.2,86
2015-01-29,src,3.0.0,1
2015-01-29,NA,3.1.2,2
2015-01-29,src,3.0.2,1
2015-01-29,osx,2.10.1,1
2015-01-29,win,2.15.3,2
2015-01-30,osx,2.15.3,2
2015-01-30,osx,3.1.0,1
2015-01-30,src,3.0.3,2
2015-01-30,src,3.0.0,1
2015-01-30,osx,3.0.0,1
2015-01-30,win,2.15.2,2
2015-01-30,win,3.1.2patched,4
2015-01-30,src,3.1.0,49
2015-01-30,src,2.1.0,1
2015-01-30,win,2.11.1,7
2015-01-30,src,3.1.2,95
2015-01-30,win,2.8.1,1
2015-01-30,src,2.11.0,1
2015-01-30,osx,latest,6
2015-01-30,src,3.0.2,1
2015-01-30,osx,2.15.2,1
2015-01-30,osx,3.0.3,1
2015-01-30,win,2.12.2,1
2015-01-30,win,3.1.1,146
2015-01-30,src,2.15.3,3
2015-01-30,win,2.15.3,4
2015-01-30,win,2.15.1,1
2015-01-30,win,3.1.2,1732
2015-01-30,src,2.10.0,1
2015-01-30,src,2.8.0,1
2015-01-30,osx,2.14.2,2
2015-01-30,win,2.8.0,1
2015-01-30,src,2.5.0,1
2015-01-30,osx,3.1.1,2
2015-01-30,src,3.1.1,7
2015-01-30,win,devel,1
2015-01-30,osx,3.1.2,334
2015-01-30,win,2.12.0,2
2015-01-31,win,devel,1
2015-01-31,src,2.6.0,1
2015-01-31,src,3.0.0,1
2015-01-31,src,2.13.0,1
2015-01-31,src,3.1.0,50
2015-01-31,src,2.15.1,2
2015-01-31,src,2.13.1,1
2015-01-31,src,2.12.2,1
2015-01-31,src,2.2.0,1
2015-01-31,src,2.9.0,1
2015-01-31,win,3.1.2,1201
2015-01-31,osx,3.0.0,1
2015-01-31,osx,2.12.0,1
2015-01-31,NA,3.1.2,1
2015-01-31,src,2.4.1,1
2015-01-31,osx,3.0.3,3
2015-01-31,osx,2.14.2,1
2015-01-31,src,2.9.2,1
2015-01-31,win,3.0.3,1
2015-01-31,src,2.15.0,1
2015-01-31,src,2.15.3,1
2015-01-31,osx,2.15.3,2
2015-01-31,src,3.0.1,2
2015-01-31,src,2.12.0,1
2015-01-31,src,2.6.2,1
2015-01-31,osx,3.1.1,1
2015-01-31,osx,2.14.1,1
2015-01-31,osx,2.12.2,1
2015-01-31,src,2.10.1,1
2015-01-31,osx,2.11.0,2
2015-01-31,src,2.5.0,1
2015-01-31,src,2.7.1,1
2015-01-31,src,2.8.0,1
2015-01-31,src,3.0.3,2
2015-01-31,win,3.0.1,1
2015-01-31,win,2.9.1,1
2015-01-31,src,latest,1
2015-01-31,osx,2.13.0,1
2015-01-31,src,2.14.0,1
2015-01-31,osx,2.15.1,2
2015-01-31,win,2.15.0,2
2015-01-31,osx,2.12.1,1
2015-01-31,src,2.8.1,7
2015-01-31,src,3.1.1,4
2015-01-31,src,2.1.1,3
2015-01-31,src,2.1.0,1
2015-01-31,osx,3.1.2,191
2015-01-31,osx,2.13.2,1
2015-01-31,src,2.13.2,1
2015-01-31,src,2.10.0,1
2015-01-31,osx,2.15.2,1
2015-01-31,src,2.7.0,1
2015-01-31,src,2.14.2,1
2015-01-31,osx,2.14.0,1
2015-01-31,osx,3.1.0,2
2015-01-31,src,3.1.2,67
2015-01-31,src,2.11.1,1
2015-01-31,src,3.0.2,2
2015-01-31,osx,latest,4
2015-01-31,osx,3.0.2,1
2015-01-31,src,2.3.1,1
2015-01-31,osx,2.11.1,1
2015-01-31,src,2.3.0,1
2015-01-31,src,2.9.1,1
2015-01-31,src,2.14.1,1
2015-01-31,src,2.15.2,1
2015-01-31,win,3.1.1,135
2015-01-31,osx,2.13.1,1
2015-01-31,src,2.0.1,1
2015-01-31,osx,3.0.1,2
2015-01-31,win,2.6.2,1
2015-01-31,osx,2.10.1,1
2015-01-31,src,2.5.1,1
2015-01-31,src,2.6.1,1
2015-01-31,src,2.11.0,1
2015-01-31,src,2.2.1,1
2015-01-31,src,2.0.0,2
2015-02-01,src,2.15.3,2
2015-02-01,win,3.0.0,1
2015-02-01,src,3.1.1,2
2015-02-01,win,3.1.1,147
2015-02-01,osx,3.1.1,2
2015-02-01,osx,2.15.0,1
2015-02-01,NA,3.1.2,1
2015-02-01,win,release.exe,1
2015-02-01,win,3.1.2patched,2
2015-02-01,win,3.1.0,1
2015-02-01,src,3.1.2,47
2015-02-01,win,devel,2
2015-02-01,src,3.1.0,55
2015-02-01,src,2.3.0,1
2015-02-01,osx,3.0.3,1
2015-02-01,osx,latest,1
2015-02-01,win,2.15.1,1
2015-02-01,osx,3.1.2,204
2015-02-01,win,3.0.3,1
2015-02-01,osx,2.15.1,1
2015-02-01,win,3.1.2,1371
2015-02-02,win,3.1.2patched,2
2015-02-02,win,3.0.3,1
2015-02-02,osx,3.1.2,418
2015-02-02,osx,3.0.0,1
2015-02-02,src,2.7.1,2
2015-02-02,src,3.0.2,2
2015-02-02,src,2.9.0,1
2015-02-02,src,3.0.1,2
2015-02-02,src,2.1.1,2
2015-02-02,osx,2.13.2,1
2015-02-02,src,2.6.0,2
2015-02-02,src,2.4.0,3
2015-02-02,src,2.13.0,3
2015-02-02,osx,2.12.1,1
2015-02-02,src,2.15.0,4
2015-02-02,src,2.15.2,2
2015-02-02,src,3.1.2,109
2015-02-02,src,2.1.0,2
2015-02-02,win,3.1.0,49
2015-02-02,osx,2.11.0,1
2015-02-02,src,2.0.0,2
2015-02-02,src,3.0.3,4
2015-02-02,src,2.5.0,1
2015-02-02,src,2.11.0,2
2015-02-02,src,2.8.0,2
2015-02-02,src,2.12.1,2
2015-02-02,win,2.9.0,1
2015-02-02,win,3.1.1,145
2015-02-02,osx,3.0.2,1
2015-02-02,win,3.1.2,1979
2015-02-02,win,2.6.1,1
2015-02-02,src,2.15.3,5
2015-02-02,src,2.2.0,2
2015-02-02,src,2.2.1,1
2015-02-02,src,2.0.1,2
2015-02-02,osx,3.1.1,1
2015-02-02,src,2.9.1,1
2015-02-02,src,2.14.2,1
2015-02-02,osx,2.15.3,1
2015-02-02,src,2.12.2,1
2015-02-02,src,2.12.0,1
2015-02-02,src,2.15.1,5
2015-02-02,src,2.8.1,1
2015-02-02,win,3.0.0,1
2015-02-02,src,2.13.1,3
2015-02-02,src,2.4.1,2
2015-02-02,src,2.3.1,2
2015-02-02,win,3.0.1,1
2015-02-02,src,2.3.0,2
2015-02-02,src,2.11.1,4
2015-02-02,src,2.14.1,2
2015-02-02,osx,2.13.1,1
2015-02-02,src,2.10.0,2
2015-02-02,src,2.7.0,2
2015-02-02,src,2.6.2,1
2015-02-02,src,2.9.2,2
2015-02-02,osx,latest,21
2015-02-02,src,3.1.1,8
2015-02-02,src,2.5.1,2
2015-02-02,src,3.1.0,67
2015-02-02,src,2.10.1,2
2015-02-02,src,3.0.0,2
2015-02-02,src,latest,5
2015-02-02,src,2.13.2,2
2015-02-02,win,2.15.3,2
2015-02-03,src,2.14.1,1
2015-02-03,osx,latest,26
2015-02-03,osx,3.1.2,459
2015-02-03,win,2.15.3,1
2015-02-03,src,3.1.2,91
2015-02-03,win,2.13.1,1
2015-02-03,win,2.13.2,1
2015-02-03,win,2.2.0,1
2015-02-03,win,2.12.2,1
2015-02-03,win,2.11.0,2
2015-02-03,osx,2.11.0,2
2015-02-03,src,3.0.3,1
2015-02-03,src,2.0.1,1
2015-02-03,src,latest,4
2015-02-03,src,2.11.0,5
2015-02-03,win,2.8.1,1
2015-02-03,win,2.8.0,1
2015-02-03,src,3.0.0,4
2015-02-03,win,3.1.2patched,4
2015-02-03,win,2.13.0,4
2015-02-03,osx,2.15.0,1
2015-02-03,win,2.3.1,1
2015-02-03,win,2.3.0,1
2015-02-03,win,2.14.2,1
2015-02-03,src,3.0.1,1
2015-02-03,win,2.14.0,2
2015-02-03,win,2.9.1,1
2015-02-03,win,3.0.0,11
2015-02-03,win,2.14.1,1
2015-02-03,osx,2.12.0,1
2015-02-03,win,2.4.1,1
2015-02-03,win,2.9.2,1
2015-02-03,osx,2.15.2,1
2015-02-03,win,2.7.0,1
2015-02-03,src,3.1.1,6
2015-02-03,win,2.15.1,1
2015-02-03,win,2.12.1,1
2015-02-03,win,2.2.1,1
2015-02-03,win,3.0.3,3
2015-02-03,osx,2.15.1,3
2015-02-03,osx,2.10.1,1
2015-02-03,win,2.7.1,1
2015-02-03,win,devel,3
2015-02-03,win,2.9.0,1
2015-02-03,win,2.5.0,1
2015-02-03,osx,3.1.1,2
2015-02-03,osx,3.0.2,2
2015-02-03,win,2.5.1,1
2015-02-03,osx,2.14.0,3
2015-02-03,osx,3.1.0,6
2015-02-03,win,2.15.2,1
2015-02-03,osx,2.12.2,1
2015-02-03,osx,2.14.1,1
2015-02-03,src,2.13.1,1
2015-02-03,win,release.exe,1
2015-02-03,win,2.10.0,1
2015-02-03,win,2.15.0,1
2015-02-03,win,2.6.0,1
2015-02-03,win,3.1.1,158
2015-02-03,win,2.2.1pat,1
2015-02-03,win,3.1.2,2248
2015-02-03,src,3.1.0,66
2015-02-03,win,2.11.1,2
2015-02-03,osx,2.14.2,1
2015-02-03,win,2.4.0,1
2015-02-03,win,2.10.1,1
2015-02-03,src,2.11.1,1
2015-02-03,win,2.6.1,1
2015-02-03,osx,2.10.0,1
2015-02-03,src,2.15.3,1
2015-02-03,win,3.0.2,1
2015-02-03,osx,3.0.3,1
2015-02-03,win,3.0.1,2
2015-02-03,win,2.6.2,1
2015-02-03,win,3.1.0,3
2015-02-03,win,2.7.2,1
2015-02-03,win,2.12.0,1
2015-02-04,win,3.1.2patched,1
2015-02-04,osx,3.0.0,2
2015-02-04,win,2.9.2,3
2015-02-04,win,3.1.2,2116
2015-02-04,win,3.0.2,1
2015-02-04,win,3.1.0,1
2015-02-04,src,3.0.1,2
2015-02-04,osx,3.1.2,445
2015-02-04,osx,2.12.2,2
2015-02-04,src,2.15.3,2
2015-02-04,src,2.10.1,1
2015-02-04,osx,2.14.2,1
2015-02-04,osx,2.14.1,2
2015-02-04,NA,3.1.2,1
2015-02-04,src,latest,1
2015-02-04,osx,2.15.2,1
2015-02-04,win,devel,2
2015-02-04,osx,2.12.0,2
2015-02-04,osx,2.12.1,1
2015-02-04,osx,2.13.2,1
2015-02-04,osx,2.11.0,2
2015-02-04,osx,2.11.1,2
2015-02-04,win,2.3.0,1
2015-02-04,win,3.0.1,1
2015-02-04,osx,3.0.2,2
2015-02-04,osx,2.10.1,2
2015-02-04,win,2.10.0,1
2015-02-04,osx,3.0.3,2
2015-02-04,src,2.5.0,1
2015-02-04,osx,2.15.1,2
2015-02-04,src,3.1.1,6
2015-02-04,win,2.9.1,1
2015-02-04,osx,2.10.0,1
2015-02-04,win,2.13.2,2
2015-02-04,osx,3.1.0,3
2015-02-04,osx,latest,23
2015-02-04,win,2.15.3,1
2015-02-04,src,2.14.2,1
2015-02-04,osx,3.0.1,1
2015-02-04,src,3.0.3,3
2015-02-04,osx,3.1.1,3
2015-02-04,src,2.3.1,1
2015-02-04,osx,2.13.1,1
2015-02-04,osx,2.13.0,2
2015-02-04,win,3.1.1,128
2015-02-04,osx,2.15.3,2
2015-02-04,src,3.1.2,99
2015-02-04,osx,2.15.0,2
2015-02-04,src,3.1.0,60
2015-02-04,osx,2.14.0,1
2015-02-04,win,3.0.3,1
2015-02-05,win,3.0.2,2
2015-02-05,osx,2.14.1,1
2015-02-05,win,3.1.2,2334
2015-02-05,src,2.11.0,2
2015-02-05,osx,3.1.0,1
2015-02-05,osx,2.12.0,1
2015-02-05,osx,latest,2
2015-02-05,osx,2.14.2,2
2015-02-05,osx,2.15.3,1
2015-02-05,osx,2.12.1,1
2015-02-05,win,3.1.0,2
2015-02-05,osx,2.15.0,1
2015-02-05,src,3.0.3,2
2015-02-05,win,2.15.3,2
2015-02-05,win,2.11.0,2
2015-02-05,src,2.6.1,1
2015-02-05,win,3.1.2patched,1
2015-02-05,src,2.15.3,2
2015-02-05,osx,3.1.2,440
2015-02-05,osx,2.12.2,1
2015-02-05,src,3.1.1,6
2015-02-05,osx,2.13.0,1
2015-02-05,src,3.0.0,5
2015-02-05,NA,3.1.2,3
2015-02-05,win,2.11.1,2
2015-02-05,src,3.1.0,55
2015-02-05,osx,3.0.1,2
2015-02-05,src,2.4.1,1
2015-02-05,win,3.0.3,5
2015-02-05,win,3.1.1,128
2015-02-05,osx,3.0.3,3
2015-02-05,win,3.0.1,1
2015-02-05,src,3.1.2,98
2015-02-05,osx,3.0.2,3
2015-02-05,src,2.9.2,1
2015-02-05,osx,3.0.0,2
2015-02-06,osx,3.1.2,355
2015-02-06,win,2.12.2,1
2015-02-06,osx,3.0.0,1
2015-02-06,src,2.12.0,1
2015-02-06,win,2.15.3,6
2015-02-06,win,2.12.1,3
2015-02-06,osx,3.0.2,1
2015-02-06,win,3.1.1,126
2015-02-06,win,devel,1
2015-02-06,osx,3.1.1,2
2015-02-06,osx,2.15.2,1
2015-02-06,win,2.8.1,1
2015-02-06,win,2.10.1,1
2015-02-06,src,latest,1
2015-02-06,src,2.13.2,1
2015-02-06,src,3.1.0,51
2015-02-06,win,2.4.1,1
2015-02-06,osx,3.1.0,1
2015-02-06,src,2.15.3,1
2015-02-06,src,3.1.2,93
2015-02-06,win,3.1.2,1789
2015-02-06,win,3.0.0,1
2015-02-06,src,3.0.2,2
2015-02-06,win,2.10.0,1
2015-02-06,win,3.1.2patched,3
2015-02-06,src,3.1.1,5
2015-02-06,osx,latest,12
2015-02-06,win,2.11.1,1
2015-02-06,osx,2.11.1,1
2015-02-06,win,2.15.2,3
2015-02-07,osx,3.0.3,1
2015-02-07,osx,3.1.2,239
2015-02-07,osx,2.11.1,1
2015-02-07,osx,2.10.1,1
2015-02-07,osx,2.14.0,1
2015-02-07,src,2.9.0,1
2015-02-07,src,2.14.0,1
2015-02-07,src,3.1.0,48
2015-02-07,osx,3.0.0,1
2015-02-07,osx,2.15.2,1
2015-02-07,osx,2.11.0,1
2015-02-07,osx,2.12.2,2
2015-02-07,osx,2.10.0,2
2015-02-07,src,2.6.1,1
2015-02-07,win,2.12.2,2
2015-02-07,win,3.1.1,122
2015-02-07,osx,3.0.1,1
2015-02-07,osx,2.14.1,1
2015-02-07,osx,2.12.0,1
2015-02-07,win,2.15.2,1
2015-02-07,win,3.1.2patched,3
2015-02-07,src,2.2.1,1
2015-02-07,src,2.7.2,1
2015-02-07,src,3.0.1,1
2015-02-07,osx,2.12.1,1
2015-02-07,osx,2.13.0,1
2015-02-07,win,devel,1
2015-02-07,osx,2.15.0,1
2015-02-07,win,3.1.0,2
2015-02-07,win,2.15.3,1
2015-02-07,osx,2.14.2,1
2015-02-07,src,3.1.2,45
2015-02-07,osx,3.0.2,1
2015-02-07,osx,2.15.1,2
2015-02-07,osx,2.15.3,2
2015-02-07,osx,3.1.1,5
2015-02-07,win,3.1.2,1469
2015-02-07,osx,2.13.2,1
2015-02-07,src,3.1.1,1
2015-02-07,osx,latest,5
2015-02-07,src,2.11.0,1
2015-02-07,osx,3.1.0,1
2015-02-08,osx,2.12.0,1
2015-02-08,win,devel,2
2015-02-08,win,3.0.2,1
2015-02-08,src,2.3.0,1
2015-02-08,osx,2.15.1,1
2015-02-08,win,3.1.0,2
2015-02-08,win,3.1.1,114
2015-02-08,src,latest,2
2015-02-08,src,3.0.3,2
2015-02-08,win,3.1.2,1548
2015-02-08,osx,3.1.1,3
2015-02-08,osx,3.1.0,2
2015-02-08,src,3.1.1,3
2015-02-08,osx,latest,4
2015-02-08,NA,3.1.2,1
2015-02-08,osx,3.0.3,1
2015-02-08,src,3.1.2,49
2015-02-08,osx,2.15.0,1
2015-02-08,src,3.1.0,49
2015-02-08,osx,3.1.2,248
2015-02-08,src,2.15.3,1
2015-02-09,osx,latest,24
2015-02-09,src,2.6.0,1
2015-02-09,src,2.15.3,1
2015-02-09,NA,3.1.2,4
2015-02-09,src,2.15.0,1
2015-02-09,win,3.0.3,3
2015-02-09,src,2.0.0,1
2015-02-09,win,2.12.1,1
2015-02-09,win,3.1.2,2190
2015-02-09,src,3.1.2,92
2015-02-09,osx,3.1.1,2
2015-02-09,osx,2.11.1,1
2015-02-09,src,3.1.1,6
2015-02-09,src,2.12.2,1
2015-02-09,win,2.14.0,1
2015-02-09,osx,3.0.3,1
2015-02-09,src,2.9.1,1
2015-02-09,osx,3.0.2,1
2015-02-09,src,3.0.0,1
2015-02-09,osx,2.15.3,2
2015-02-09,win,3.1.2patched,2
2015-02-09,src,3.1.0,57
2015-02-09,win,3.1.1,128
2015-02-09,osx,2.13.0,1
2015-02-09,src,2.8.0,1
2015-02-09,osx,3.1.2,386
2015-02-09,win,3.1.0,3
2015-02-09,osx,3.1.0,1
2015-02-09,win,2.15.3,1
2015-02-09,src,latest,1
2015-02-09,osx,3.0.1,1
2015-02-09,src,3.0.1,1
2015-02-10,osx,3.0.3,2
2015-02-10,osx,2.15.1,1
2015-02-10,src,3.1.2,120
2015-02-10,src,3.0.3,1
2015-02-10,osx,3.1.2,418
2015-02-10,osx,2.11.1,1
2015-02-10,src,2.15.0,1
2015-02-10,win,devel,3
2015-02-10,win,3.1.1,133
2015-02-10,src,2.3.1,1
2015-02-10,win,3.0.2,4
2015-02-10,osx,2.12.2,1
2015-02-10,src,2.11.1,1
2015-02-10,win,3.1.2,2164
2015-02-10,src,2.15.2,1
2015-02-10,win,2.12.0,1
2015-02-10,NA,3.1.2,2
2015-02-10,osx,2.10.1,1
2015-02-10,osx,3.1.0,2
2015-02-10,osx,2.13.2,2
2015-02-10,src,2.1.0,1
2015-02-10,osx,3.1.1,2
2015-02-10,win,3.0.3,1
2015-02-10,src,latest,2
